39703;79;12;12;7;90;24  ;0;0;2;5;0
39704;79;8;8;3;82;29  ;0;0;0;2;1
39705;79;10;10;11;72;28  ;0;0;11;0;0
39706;79;2;2;21;70;27  ;3;18;0;0;0
39707;79;7;7;0;63;34  ;0;0;0;0;0
39708;79;5;5;34;58;5  ;9;25;0;0;0
39709;79;7;7;0;51;12  ;0;0;0;0;0
39710;79;17;17;5;34;24  ;0;0;4;1;0
39711;79;24;24;7;10;41  ;0;0;0;7;0
39712;78;10;11;17;0;34  ;0;0;0;17;0
39713;72;0;6;23;0;22  ;12;11;0;0;0
39714;68;0;4;11;0;11  ;0;0;0;11;0
39715;62;0;6;11;0;0  ;0;11;0;0;0
39716;54;0;8;0;0;0  ;0;0;0;0;0
39717;48;0;6;0;0;0  ;0;0;0;0;0
39718;41;0;7;0;0;0  ;0;0;0;0;0
39719;35;0;6;0;0;0  ;0;0;0;0;0
39720;31;0;4;0;0;0  ;0;0;0;0;0
39721;28;0;3;0;0;0  ;0;0;0;0;0
39722;23;0;5;0;0;0  ;0;0;0;0;0
39723;17;0;6;0;0;0  ;0;0;0;0;0
39724;10;0;7;0;0;0  ;0;0;0;0;0
39725;5;0;5;0;0;0  ;0;0;0;0;0
39726;4;0;1;0;0;0  ;0;0;0;0;0
39727;1;0;3;0;0;0  ;0;0;0;0;0
39728;1;0;0;0;0;0  ;0;0;0;0;0
39729;1;0;0;0;0;0  ;0;0;0;0;0
39730;1;0;0;0;0;0  ;0;0;0;0;0
39731;1;0;0;0;0;0  ;0;0;0;0;0
39732;1;0;0;0;0;0  ;0;0;0;0;0
39733;1;0;0;0;0;0  ;0;0;0;0;0
39734;1;0;0;0;0;0  ;0;0;0;0;0
39735;1;0;0;0;0;0  ;0;0;0;0;0
39736;1;0;0;0;0;0  ;0;0;0;0;0
39737;1;0;0;0;0;0  ;0;0;0;0;0
39738;1;0;0;0;0;0  ;0;0;0;0;0
39739;1;0;0;0;0;0  ;0;0;0;0;0
39740;1;0;0;0;0;0  ;0;0;0;0;0
