387;17.4294;392
388;10.8491;392
389;12.7359;392
390;6.0584;392
391;3.3464;392
393;1.6000;392
394;1.8439;380
395;1.2010;392
396;1.1000;380
397;1.7500;381
398;0.8000;381
399;0.9500;381
400;2.9100;382
401;2.0100;382
402;2.1419;408
403;1.7296;408
404;0.7000;408
405;0.5025;381
406;1.5025;381
407;2.9672;408
409;1.2000;408
410;2.7165;382
411;1.9045;408
412;2.4144;408
413;2.9975;408
414;2.8000;382
415;2.6529;382
416;2.8284;377
417;3.3422;418
419;0.7000;418
420;3.9202;418
421;2.7313;379
422;1.7720;379
423;2.9652;376
424;1.4541;374
425;0.6031;375
426;1.4447;374
427;1.4172;375
428;0.7763;375
429;1.0298;374
430;0.4272;375
431;1.0441;375
432;1.1022;375
433;0.5831;374
434;0.7567;374
435;1.7969;375
436;1.9323;375
437;2.9069;373
438;3.2016;373
439;1.3038;392
440;2.5220;386
441;2.0500;380
442;1.6000;386
443;2.0109;392
444;1.3000;386
445;2.3443;455
446;1.1402;455
447;2.4000;386
448;0.8062;385
449;2.2218;384
450;2.5411;455
451;2.7000;455
452;1.9000;455
453;2.7117;383
454;2.6954;383
456;1.6971;373
457;2.8430;372
458;4.2202;378
459;4.8596;372
460;0.5000;383
461;1.3944;383
462;1.6000;455
463;2.7117;383
464;2.9000;455
465;2.1723;384
466;2.7433;385
467;2.4270;385
468;2.5845;384
469;3.1056;383
470;2.0616;383
471;3.9984;384
472;1.5652;384
473;1.4422;385
474;3.9878;385
372;3;3;4.6000;4.6000 ;372;457;459;
373;4;4;5.7000;5.7000 ;373;437;438;456;
374;15;6;9.0000;5.1000 ;374;424;426;429;433;434;
375;14;9;8.1000;5.4000 ;375;425;427;428;430;431;432;435;436;
376;5;2;6.1000;4.5000 ;376;423;
377;2;2;4.2000;4.2000 ;377;416;
378;2;2;3.7000;3.7000 ;378;458;
379;4;3;7.4000;5.5000 ;379;421;422;
380;5;4;3.7000;3.1000 ;380;394;396;441;
381;9;6;7.8000;5.6000 ;381;397;398;399;405;406;
382;9;6;8.9000;5.9000 ;382;400;401;410;414;415;
383;9;8;10.7000;9.6000 ;383;453;454;460;461;463;469;470;
384;9;6;13.8000;10.1000 ;384;449;465;468;471;472;
385;8;6;12.6000;9.4000 ;385;448;466;467;473;474;
386;7;5;7.1000;5.7000 ;386;440;442;444;447;
392;12;10;10.1000;8.5000 ;387;388;389;390;391;392;393;395;439;443;
408;11;9;10.2000;8.5000 ;402;403;404;407;408;409;411;412;413;
418;4;4;5.7000;5.7000 ;417;418;419;420;
455;13;8;13.5000;8.6000 ;445;446;450;451;452;455;462;464;
